26.918274,-31.132153,18.59959,464527578559653
26.935150737046975,-31.10723580082851,19.24086922993297,464527598563889
27.7168779578216,-32.02417593308336,18.570973629438907,464527638557100
27.423865910411344,-30.582913196937163,16.64973374922913,464527678557941
27.282789971574402,-30.89048866136759,17.47204941160443,464527698554560
27.39957941794788,-30.983349213691504,16.62326881214168,464527738555411
27.133768881809992,-31.712669144447258,17.34925472229672,464527778563905
26.700726095803812,-30.52640979660177,17.82814945109402,464527798560506
26.662175828350822,-30.327788774919892,16.873010686754018,464527838561346
28.350040678758255,-32.30565262224568,16.22608852103102,464527878562173
27.311695984289276,-32.26717275776014,16.859453611954883,464527918555388
27.799719587361498,-31.543946450010747,16.274197083291586,464527938559642
29.03735288126642,-33.23755091225092,15.149185777789443,464527978560481
29.11770392950183,-33.41714556912785,15.922937889625265,464528018561360
28.815563463671925,-33.163109417207174,15.30018311957376,464528038565610
29.26762430710944,-33.31067023063895,15.193119613522146,464528078558859
28.584162935320155,-31.940030599010512,15.816701017481206,464528118559752
28.468483672423158,-32.58792213090909,15.662439610520591,464528158560626
28.069662341160484,-31.303458352192674,16.736477305937814,464528178557227
28.726726656685827,-31.94580536168835,15.423664608000665,464528218558063
28.026355094120625,-31.517812236466202,16.01342736183084,464528258558909
27.842707661466843,-30.943237339152216,16.337564922601683,464528278563124
28.565721991314796,-31.658274247817975,16.231783606603212,464528318563912
28.362995117772396,-31.981924252830215,15.03163900385967,464528358557104
28.672955677651398,-32.29885972521359,15.963378482702145,464528398557912
28.770487092601858,-33.07279412391967,15.384530210742536,464528418554527
27.51605855999845,-31.591295504204172,16.87323296920342,464528458555377
29.001571135115203,-33.32836620085956,15.435884526381763,464528498563819
28.364875756346528,-32.56086277990307,16.06338994162907,464528518560420
28.532625974993536,-32.36989402138599,15.99680527511958,464528558561290
28.04733689230437,-31.856301039742156,16.24357276745842,464528598562155
28.755797439156552,-33.174351507430245,15.764468869369516,464528618558780
27.88067355137542,-32.48230495038182,16.645240557563795,464528658559621
27.77480540083767,-31.536359553195613,16.64799879257744,464528698560500
27.9672183576839,-31.25807073071707,15.653696224339317,464528738561389
28.612218945492497,-32.227451482225135,16.40247823577093,464528758565624
27.330683167312955,-31.813054816070046,16.856083889155695,464528798558907
28.441262234927454,-32.19462818244251,15.456931045525064,464528838559742
28.76331573288864,-32.692601065875806,16.1884636403202,464528858556347
27.375988325454315,-31.959165675089082,16.531868091017415,464528898557203
28.664985715082263,-32.64615727636599,15.852287631660811,464528938558052
28.944693151793963,-32.648246856687024,15.387524857623758,464528978558864
27.949289908303722,-31.812261567655327,15.825640583196458,464528998563098
27.925692357205083,-31.39902364756779,15.857459105442366,464529038563949
28.249015061150107,-32.40637051795923,16.79686415530538,464529078557184
29.589764995996873,-32.99858193089681,15.194079015850795,464529098561419
28.154463967751674,-32.1097586001938,16.300066955782867,464529138554610
28.69307309878865,-32.194819902515,15.755973960778073,464529178555455
28.872159236319614,-32.11232086990063,15.275046540298696,464529218563936
28.685741287197974,-31.850187305377858,15.540032866617748,464529238560537
28.189030357322178,-32.66188906862162,16.32759226117582,464529278561372
29.042340766967055,-33.026777822369105,15.902531358192002,464529318562221
27.891945949694655,-31.864742677297784,16.71938080544475,464529338558832
28.422594775242015,-32.28263713805501,15.96427601909819,464529378559717
29.037645075026877,-32.52572669663605,15.594355933532809,464529418560580
28.462089135979678,-32.3823979737143,15.793254696348939,464529438564810
28.053427502242418,-30.607519384995015,16.18467030512586,464529478565655
28.67414123581648,-32.52228986065599,16.164633403484977,464529518558890
29.21143638172018,-32.66092335775994,15.71073115990847,464529558559721
29.587361721891924,-32.91938169669961,15.209822122327997,464529578556336
29.151844403485597,-32.68895337461447,15.221424328824172,464529618557176
29.119761798751426,-33.156973531647445,15.476970292501695,464529658558003
28.61428991239092,-31.494192525604063,15.591350576408418,464529678554618
29.127015525654755,-31.811312195189277,15.371580504888758,464529718563089
28.87326204715829,-32.081547786090375,15.42533665171873,464529758563915
