0.162,9.565,0.203,464527567559230
0.162,9.557,0.16,464527569987465
0.076,9.586,0.153,464527587605388
0.126,9.579,0.196,464527599286297
0.134,9.579,0.203,464527599809374
0.213,9.536,0.253,464527610798749
0.27,9.529,0.21,464527620808456
0.249,9.536,0.289,464527630787687
0.169,9.572,0.26,464527640797451
0.076,9.593,0.332,464527650807216
0.119,9.637,0.397,464527660786446
0.184,9.637,0.339,464527670796197
0.198,9.586,0.275,464527680805893
0.213,9.586,0.26,464527690785124
0.198,9.579,0.339,464527700794893
0.205,9.557,0.347,464527710804653
0.234,9.536,0.39,464527720783884
0.256,9.529,0.282,464527730793648
0.306,9.507,0.246,464527740803352
0.292,9.514,0.21,464527750782582
0.234,9.522,0.225,464527760792375
0.198,9.557,0.225,464527770802144
0.169,9.579,0.246,464527780781371
0.198,9.608,0.318,464527790791140
0.241,9.579,0.289,464527800800822
0.205,9.557,0.275,464527810780048
0.263,9.543,0.189,464527820789822
0.392,9.507,0.153,464527830799587
0.356,9.486,0.21,464527840778817
0.162,9.478,0.296,464527850788568
0.011,9.529,0.361,464527860798265
0.026,9.579,0.361,464527870808034
0.076,9.565,0.311,464527880787260
0.155,9.572,0.16,464527890797034
0.198,9.586,0.117,464527900806784
0.148,9.608,0.153,464527910786014
0.09,9.593,0.189,464527920795707
0.119,9.608,0.282,464527930805500
0.148,9.572,0.325,464527940784731
0.177,9.543,0.339,464527950794505
0.22,9.586,0.311,464527960804263
0.241,9.565,0.268,464527970783494
0.169,9.557,0.217,464527980793186
0.112,9.608,0.21,464527990802976
0.098,9.593,0.217,464528000782206
0.126,9.529,0.239,464528010791990
0.184,9.522,0.282,464528020801769
0.249,9.536,0.289,464528030781000
0.256,9.565,0.239,464528040790701
0.198,9.579,0.253,464528050800485
0.155,9.608,0.325,464528060779716
0.169,9.629,0.339,464528070789489
0.191,9.622,0.318,464528080799279
0.198,9.593,0.339,464528090778509
0.184,9.586,0.339,464528100788216
0.134,9.593,0.311,464528110797999
0.126,9.572,0.296,464528120807768
